timestamp,nexo_price,btc_price,nexo_btc_ratio,ratio_sma,ratio_percentile,is_peak
2025-09-09 07:00:00.000000,1.271,112991.11,1.1248672572559029e-05,1.1370767932647256e-05,10.416666666666666,False
2025-09-09 08:00:00.000000,1.269,113133.84,1.1216803036120757e-05,1.1370977548744913e-05,5.059523809523809,False
2025-09-09 09:00:00.000000,1.267,112966.54,1.121571042186474e-05,1.1371235232282494e-05,4.464285714285714,False
2025-09-09 10:00:00.000000,1.267,112732.62,1.123898300243532e-05,1.1371670024004042e-05,8.035714285714286,False
2025-09-09 11:00:00.000000,1.261,112433.59,1.12155095287805e-05,1.1371925802086649e-05,3.2738095238095237,False
2025-09-09 12:00:00.000000,1.267,112671.76,1.12450537739004e-05,1.1372222160497967e-05,9.226190476190476,False
2025-09-09 13:00:00.000000,1.267,112760.58,1.1236196195514423e-05,1.1372806050551648e-05,5.059523809523809,False
2025-09-09 14:00:00.000000,1.262,111767.45,1.1291301716197335e-05,1.1373682630079012e-05,19.94047619047619,False
2025-09-09 15:00:00.000000,1.259,110880.76,1.1354539777685506e-05,1.1374779031054284e-05,56.845238095238095,False
2025-09-09 16:00:00.000000,1.258,110975.99,1.1335785335188267e-05,1.1375254240754563e-05,45.535714285714285,False
2025-09-09 17:00:00.000000,1.261,111025.44,1.135775728517716e-05,1.1375615647507724e-05,58.63095238095238,False
2025-09-09 18:00:00.000000,1.263,111131.92,1.1364871586849214e-05,1.1375910608991386e-05,61.607142857142854,False
2025-09-09 19:00:00.000000,1.256,111301.53,1.1284660687054347e-05,1.1376039970222135e-05,15.773809523809524,False
2025-09-09 20:00:00.000000,1.259,111530.16,1.128842637722388e-05,1.137634659098837e-05,16.964285714285715,False
2025-09-09 21:00:00.000000,1.257,111299.61,1.129384011318638e-05,1.1375868791548787e-05,21.13095238095238,False
2025-09-09 22:00:00.000000,1.26,111556.16,1.129475951843448e-05,1.1375903824843402e-05,21.13095238095238,False
